DATE,WS_1,WS_2,WS_3,WS_4,WS_5,WS_6,WS_7,WS_8,WS_9
1964-06-06,0.218,0.178,0.160,0.296,0.291,0.218,-99.000,-99.000,-99.000
1964-06-07,0.169,0.128,0.133,0.269,0.248,0.204,-99.000,-99.000,-99.000
1964-06-08,0.182,0.117,0.121,0.276,0.249,0.179,-99.000,-99.000,-99.000
1964-06-09,0.144,0.102,0.107,0.236,0.230,0.171,-99.000,-99.000,-99.000
1964-06-10,0.109,0.098,0.092,0.224,0.211,0.169,-99.000,-99.000,-99.000
1964-06-11,0.091,0.077,0.073,0.178,0.164,0.125,-99.000,-99.000,-99.000
1964-06-12,0.067,0.047,0.058,0.153,0.107,0.093,-99.000,-99.000,-99.000
1964-06-13,0.045,0.038,0.050,0.157,0.086,0.074,-99.000,-99.000,-99.000
1964-06-14,0.042,0.033,0.051,0.140,0.079,0.073,-99.000,-99.000,-99.000
1964-06-15,0.043,0.049,0.054,0.214,0.096,0.076,-99.000,-99.000,-99.000
1964-06-16,0.102,0.096,0.130,0.269,0.343,0.332,-99.000,-99.000,-99.000
1964-06-17,0.063,0.055,0.065,0.138,0.147,0.117,-99.000,-99.000,-99.000
1964-06-18,0.047,0.054,0.041,0.105,0.080,0.059,-99.000,-99.000,-99.000
1964-06-19,0.036,0.031,0.028,0.090,0.055,0.039,-99.000,-99.000,-99.000
1964-06-20,0.030,0.020,0.024,0.089,0.035,0.028,-99.000,-99.000,-99.000
1964-06-21,0.022,0.014,0.019,0.071,0.038,0.023,-99.000,-99.000,-99.000
1964-06-22,0.015,0.011,0.019,0.078,0.065,0.013,-99.000,-99.000,-99.000
1964-06-23,0.011,0.008,0.013,0.058,0.065,0.010,-99.000,-99.000,-99.000
1964-06-24,0.017,0.014,0.028,0.158,0.092,0.013,-99.000,-99.000,-99.000
1964-06-25,0.020,0.017,0.060,0.171,0.038,0.017,-99.000,-99.000,-99.000
1964-06-26,0.018,0.016,0.029,0.080,0.043,0.020,-99.000,-99.000,-99.000
1964-06-27,0.034,0.027,0.123,0.265,0.092,0.026,-99.000,-99.000,-99.000
1964-06-28,0.028,0.016,0.043,0.072,0.063,0.032,-99.000,-99.000,-99.000
1964-06-29,0.016,0.012,0.026,0.057,0.025,0.032,-99.000,-99.000,-99.000
1964-06-30,0.010,0.012,0.018,0.052,0.019,0.023,-99.000,-99.000,-99.000
1964-07-01,0.005,0.012,0.013,0.040,0.019,0.009,-99.000,-99.000,-99.000
1964-07-02,0.006,0.012,0.013,0.050,0.030,0.005,-99.000,-99.000,-99.000
1964-07-03,0.017,0.019,0.062,0.369,0.075,0.232,-99.000,-99.000,-99.000
1964-07-04,0.033,0.025,0.108,0.207,0.237,0.313,-99.000,-99.000,-99.000
1964-07-05,0.036,0.015,0.036,0.089,0.079,0.085,-99.000,-99.000,-99.000
1964-07-06,0.033,0.017,0.026,0.096,0.046,0.066,-99.000,-99.000,-99.000
1964-07-07,0.033,0.012,0.047,0.144,0.056,0.088,-99.000,-99.000,-99.000
1964-07-08,0.026,0.013,0.031,0.074,0.038,0.045,-99.000,-99.000,-99.000
1964-07-09,1.467,3.277,1.867,4.858,3.537,0.553,-99.000,-99.000,-99.000
1964-07-10,0.628,1.258,0.828,1.585,1.814,0.411,-99.000,-99.000,-99.000
1964-07-11,0.236,0.408,0.261,0.533,0.674,0.389,-99.000,-99.000,-99.000
1964-07-12,0.332,0.574,0.370,0.782,0.890,0.672,-99.000,-99.000,-99.000
1964-07-13,0.266,0.542,0.316,0.623,0.739,0.533,-99.000,-99.000,-99.000
1964-07-14,0.678,1.540,0.979,1.709,1.844,1.377,-99.000,-99.000,-99.000
1964-07-15,0.500,0.881,0.518,0.823,0.800,0.724,-99.000,-99.000,-99.000
1964-07-16,0.226,0.325,0.177,0.309,0.292,0.293,-99.000,-99.000,-99.000
1964-07-17,0.107,0.135,0.091,0.157,0.124,0.146,-99.000,-99.000,-99.000
1964-07-18,0.059,0.061,0.057,0.092,0.058,0.072,-99.000,-99.000,-99.000
1964-07-19,0.038,0.036,0.032,0.068,0.038,0.040,-99.000,-99.000,-99.000
1964-07-20,0.029,0.028,0.026,0.063,0.027,0.030,-99.000,-99.000,-99.000
1964-07-21,0.025,0.023,0.022,0.058,0.019,0.029,-99.000,-99.000,-99.000
1964-07-22,0.027,0.032,0.025,0.168,0.043,0.103,-99.000,-99.000,-99.000
1964-07-23,0.033,0.038,0.029,0.112,0.050,0.170,-99.000,-99.000,-99.000
1964-07-24,0.029,0.045,0.027,0.107,0.065,0.096,-99.000,-99.000,-99.000
1964-07-25,0.019,0.039,0.026,0.097,0.046,0.078,-99.000,-99.000,-99.000
1964-07-26,0.018,0.026,0.024,0.076,0.038,0.056,-99.000,-99.000,-99.000
1964-07-27,0.016,0.015,0.020,0.053,0.026,0.035,-99.000,-99.000,-99.000
1964-07-28,0.010,0.013,0.016,0.030,0.017,0.016,-99.000,-99.000,-99.000
1964-07-29,0.007,0.012,0.014,0.028,0.013,0.010,-99.000,-99.000,-99.000
1964-07-30,0.004,0.007,0.013,0.030,0.011,0.006,-99.000,-99.000,-99.000
1964-07-31,0.001,0.004,0.012,0.017,0.009,0.002,-99.000,-99.000,-99.000
1964-08-01,0.000,0.002,0.011,0.014,0.008,0.001,-99.000,-99.000,-99.000
1964-08-02,0.000,0.002,0.014,0.016,0.007,0.000,-99.000,-99.000,-99.000
1964-08-03,0.000,0.001,0.011,0.031,0.005,0.000,-99.000,-99.000,-99.000
1964-08-04,0.000,0.000,0.009,0.015,0.005,0.000,-99.000,-99.000,-99.000
1964-08-05,0.000,0.000,0.009,0.012,0.012,0.000,-99.000,-99.000,-99.000
1964-08-06,0.000,0.000,0.011,0.024,0.014,0.000,-99.000,-99.000,-99.000
1964-08-07,0.000,0.000,0.011,0.015,0.005,0.000,-99.000,-99.000,-99.000
1964-08-08,0.000,0.000,0.014,0.013,0.004,0.000,-99.000,-99.000,-99.000
1964-08-09,0.000,0.000,0.011,0.014,0.004,0.000,-99.000,-99.000,-99.000
1964-08-10,0.000,0.000,0.009,0.011,0.004,0.000,-99.000,-99.000,-99.000
1964-08-11,0.000,0.000,0.010,0.009,0.004,0.000,-99.000,-99.000,-99.000
1964-08-12,0.062,0.053,0.277,0.645,0.291,1.027,-99.000,-99.000,-99.000
1964-08-13,0.141,0.144,0.187,0.355,0.565,0.527,-99.000,-99.000,-99.000
1964-08-14,0.036,0.050,0.047,0.101,0.105,0.119,-99.000,-99.000,-99.000
1964-08-15,0.019,0.023,0.024,0.060,0.046,0.064,-99.000,-99.000,-99.000
1964-08-16,0.011,0.020,0.018,0.045,0.023,0.039,-99.000,-99.000,-99.000
1964-08-17,0.009,0.020,0.025,0.037,0.019,0.030,-99.000,-99.000,-99.000
1964-08-18,0.012,0.019,0.045,0.109,0.017,0.134,-99.000,-99.000,-99.000
1964-08-19,0.008,0.005,0.029,0.038,0.011,0.043,-99.000,-99.000,-99.000
1964-08-20,0.004,0.005,0.024,0.024,0.009,0.036,-99.000,-99.000,-99.000
1964-08-21,0.003,0.005,0.024,0.021,0.007,0.014,-99.000,-99.000,-99.000
1964-08-22,0.065,0.102,0.175,0.445,0.297,0.637,-99.000,-99.000,-99.000
1964-08-23,4.860,8.659,5.479,9.845,10.578,10.590,-99.000,-99.000,-99.000
1964-08-24,2.403,3.322,2.033,2.315,3.010,3.355,-99.000,-99.000,-99.000
1964-08-25,0.785,1.020,0.561,0.632,0.868,1.055,-99.000,-99.000,-99.000
1964-08-26,0.700,0.942,0.578,0.796,1.085,1.184,-99.000,-99.000,-99.000
1964-08-27,0.526,0.689,0.455,0.519,0.712,0.752,-99.000,-99.000,-99.000
1964-08-28,0.247,0.313,0.171,0.215,0.300,0.359,-99.000,-99.000,-99.000
1964-08-29,0.121,0.161,0.087,0.111,0.169,0.223,-99.000,-99.000,-99.000
1964-08-30,0.079,0.126,0.057,0.076,0.115,0.158,-99.000,-99.000,-99.000
1964-08-31,0.051,0.073,0.044,0.082,0.080,0.132,-99.000,-99.000,-99.000
1964-09-01,0.036,0.047,0.040,0.068,0.062,0.118,-99.000,-99.000,-99.000
1964-09-02,0.018,0.045,0.026,0.041,0.042,0.069,-99.000,-99.000,-99.000
1964-09-03,0.018,0.060,0.020,0.034,0.027,0.049,-99.000,-99.000,-99.000
1964-09-04,0.030,0.072,0.048,0.111,0.078,0.167,-99.000,-99.000,-99.000
1964-09-05,0.057,0.061,0.062,0.093,0.104,0.222,-99.000,-99.000,-99.000
1964-09-06,0.071,0.050,0.037,0.060,0.048,0.098,-99.000,-99.000,-99.000
1964-09-07,0.053,0.043,0.028,0.055,0.046,0.071,-99.000,-99.000,-99.000
1964-09-08,0.034,0.022,0.023,0.044,0.034,0.047,-99.000,-99.000,-99.000
1964-09-09,0.024,0.013,0.019,0.034,0.027,0.041,-99.000,-99.000,-99.000
1964-09-10,0.024,0.026,0.026,0.056,0.020,0.062,-99.000,-99.000,-99.000
1964-09-11,0.030,0.037,0.049,0.119,0.064,0.196,-99.000,-99.000,-99.000
1964-09-12,0.033,0.028,0.052,0.116,0.058,0.178,-99.000,-99.000,-99.000
1964-09-13,0.033,0.024,0.031,0.079,0.027,0.076,-99.000,-99.000,-99.000
1964-09-14,0.032,0.009,0.022,0.072,0.029,0.048,-99.000,-99.000,-99.000
1964-09-15,0.025,0.009,0.018,0.065,0.026,0.036,-99.000,-99.000,-99.000
1964-09-16,0.017,0.010,0.017,0.058,0.019,0.029,-99.000,-99.000,-99.000
1964-09-17,0.025,0.010,0.017,0.062,0.014,0.032,-99.000,-99.000,-99.000
1964-09-18,0.030,0.009,0.018,0.078,0.013,0.043,-99.000,-99.000,-99.000
1964-09-19,0.021,0.006,0.017,0.063,0.010,0.030,-99.000,-99.000,-99.000
1964-09-20,0.014,0.005,0.015,0.056,0.009,0.020,-99.000,-99.000,-99.000
1964-09-21,0.009,0.004,0.015,0.056,0.007,0.016,-99.000,-99.000,-99.000
1964-09-22,0.008,0.005,0.015,0.046,0.006,0.018,-99.000,-99.000,-99.000
1964-09-23,0.007,0.007,0.018,0.038,0.006,0.031,-99.000,-99.000,-99.000
1964-09-24,0.007,0.009,0.019,0.048,0.006,0.040,-99.000,-99.000,-99.000
1964-09-25,0.011,0.009,0.019,0.035,0.007,0.031,-99.000,-99.000,-99.000
1964-09-26,0.011,0.005,0.025,0.054,0.006,0.052,-99.000,-99.000,-99.000
1964-09-27,0.012,0.009,0.029,0.036,0.011,0.052,-99.000,-99.000,-99.000
1964-09-28,0.010,0.012,0.041,0.094,0.012,0.135,-99.000,-99.000,-99.000
1964-09-29,0.012,0.007,0.036,0.049,0.008,0.076,-99.000,-99.000,-99.000
1964-09-30,0.013,0.009,0.036,0.062,0.008,0.092,-99.000,-99.000,-99.000
1964-10-01,0.012,0.009,0.032,0.052,0.006,0.075,-99.000,-99.000,-99.000
1964-10-02,0.012,0.011,0.029,0.056,0.005,0.073,-99.000,-99.000,-99.000
1964-10-03,0.043,0.035,0.132,0.231,0.202,0.519,-99.000,-99.000,-99.000
1964-10-04,0.051,0.053,0.069,0.110,0.187,0.209,-99.000,-99.000,-99.000
1964-10-05,0.051,0.047,0.054,0.093,0.094,0.143,-99.000,-99.000,-99.000
1964-10-06,0.038,0.036,0.051,0.074,0.060,0.118,-99.000,-99.000,-99.000
1964-10-07,0.037,0.028,0.051,0.072,0.052,0.106,-99.000,-99.000,-99.000
1964-10-08,0.042,0.027,0.051,0.072,0.049,0.102,-99.000,-99.000,-99.000
1964-10-09,0.045,0.035,0.051,0.072,0.046,0.102,-99.000,-99.000,-99.000
1964-10-10,0.038,0.043,0.052,0.073,0.056,0.111,-99.000,-99.000,-99.000
1964-10-11,0.036,0.031,0.058,0.067,0.065,0.120,-99.000,-99.000,-99.000
1964-10-12,0.034,0.029,0.046,0.069,0.062,0.105,-99.000,-99.000,-99.000
1964-10-13,0.033,0.039,0.045,0.075,0.059,0.111,-99.000,-99.000,-99.000
1964-10-14,0.036,0.049,0.047,0.103,0.074,0.151,-99.000,-99.000,-99.000
1964-10-15,0.039,0.067,0.048,0.114,0.100,0.137,-99.000,-99.000,-99.000
1964-10-16,0.038,0.072,0.048,0.117,0.093,0.143,-99.000,-99.000,-99.000
1964-10-17,0.042,0.084,0.052,0.126,0.094,0.176,-99.000,-99.000,-99.000
1964-10-18,0.068,0.087,0.091,0.179,0.187,0.232,-99.000,-99.000,-99.000
1964-10-19,0.076,0.056,0.094,0.151,0.175,0.178,-99.000,-99.000,-99.000
1964-10-20,0.073,0.063,0.080,0.130,0.206,0.156,-99.000,-99.000,-99.000
1964-10-21,0.675,0.588,0.553,1.591,1.414,0.977,-99.000,-99.000,-99.000
1964-10-22,0.395,0.564,0.423,0.742,0.720,0.683,-99.000,-99.000,-99.000
1964-10-23,0.264,0.527,0.390,0.593,0.569,0.589,-99.000,-99.000,-99.000
1964-10-24,0.188,0.337,0.229,0.368,0.362,0.368,-99.000,-99.000,-99.000
1964-10-25,0.154,0.265,0.178,0.291,0.298,0.298,-99.000,-99.000,-99.000
1964-10-26,0.126,0.209,0.147,0.254,0.256,0.258,-99.000,-99.000,-99.000
1964-10-27,0.119,0.187,0.130,0.244,0.264,0.246,-99.000,-99.000,-99.000
1964-10-28,0.114,0.175,0.123,0.230,0.251,0.236,-99.000,-99.000,-99.000
1964-10-29,0.110,0.172,0.121,0.228,0.234,0.234,-99.000,-99.000,-99.000
1964-10-30,0.123,0.201,0.150,0.265,0.275,0.258,-99.000,-99.000,-99.000
1964-10-31,0.119,0.161,0.124,0.215,0.224,0.234,-99.000,-99.000,-99.000
1964-11-01,0.110,0.134,0.109,0.189,0.196,0.210,-99.000,-99.000,-99.000
1964-11-02,0.109,0.123,0.103,0.179,0.188,0.196,-99.000,-99.000,-99.000
1964-11-03,0.109,0.116,0.098,0.175,0.179,0.185,-99.000,-99.000,-99.000
1964-11-04,0.112,0.111,0.093,0.177,0.171,0.191,-99.000,-99.000,-99.000
1964-11-05,0.144,0.171,0.146,0.287,0.263,0.300,-99.000,-99.000,-99.000
1964-11-06,0.335,0.573,0.425,0.812,0.782,0.773,-99.000,-99.000,-99.000
1964-11-07,0.217,0.423,0.274,0.508,0.462,0.513,-99.000,-99.000,-99.000
1964-11-08,0.171,0.321,0.207,0.364,0.346,0.397,-99.000,-99.000,-99.000
1964-11-09,0.147,0.269,0.179,0.298,0.298,0.326,-99.000,-99.000,-99.000
1964-11-10,0.144,0.255,0.171,0.288,0.282,0.308,-99.000,-99.000,-99.000
1964-11-11,0.159,0.272,0.184,0.313,0.309,0.321,-99.000,-99.000,-99.000
1964-11-12,0.266,0.469,0.339,0.569,0.570,0.614,-99.000,-99.000,-99.000
1964-11-13,0.280,0.586,0.417,0.653,0.616,0.701,-99.000,-99.000,-99.000
1964-11-14,0.229,0.414,0.277,0.421,0.414,0.489,-99.000,-99.000,-99.000
1964-11-15,0.191,0.335,0.212,0.316,0.328,0.374,-99.000,-99.000,-99.000
1964-11-16,0.240,0.413,0.284,0.453,0.475,0.522,-99.000,-99.000,-99.000
1964-11-17,0.561,1.053,0.717,1.184,1.203,1.347,-99.000,-99.000,-99.000
1964-11-18,0.406,0.716,0.440,0.655,0.673,0.769,-99.000,-99.000,-99.000
1964-11-19,0.322,0.532,0.315,0.466,0.484,0.579,-99.000,-99.000,-99.000
1964-11-20,1.166,2.399,1.551,2.036,1.904,2.111,-99.000,-99.000,-99.000
1964-11-21,1.218,2.312,1.086,1.352,1.397,1.849,-99.000,-99.000,-99.000
1964-11-22,0.795,1.570,0.556,0.681,0.759,1.112,-99.000,-99.000,-99.000
1964-11-23,0.546,0.757,0.397,0.462,0.546,0.748,-99.000,-99.000,-99.000
1964-11-24,0.438,0.578,0.335,0.433,0.487,0.620,-99.000,-99.000,-99.000
1964-11-25,0.405,0.542,0.311,0.435,0.479,0.587,-99.000,-99.000,-99.000
1964-11-26,21.199,25.499,17.392,19.816,21.749,24.400,-99.000,-99.000,-99.000
1964-11-27,6.779,7.475,5.930,6.547,6.551,7.798,-99.000,-99.000,-99.000
1964-11-28,2.992,3.378,2.616,2.837,3.086,3.241,-99.000,-99.000,-99.000
1964-11-29,5.068,5.549,4.912,5.264,5.444,5.430,-99.000,-99.000,-99.000
1964-11-30,3.564,4.040,3.384,3.293,3.463,3.684,-99.000,-99.000,-99.000
1964-12-01,2.188,2.271,1.975,1.651,1.772,1.915,-99.000,-99.000,-99.000
1964-12-02,1.566,1.227,1.249,1.107,1.295,1.258,-99.000,-99.000,-99.000
1964-12-03,1.216,0.856,0.938,0.863,1.288,1.076,-99.000,-99.000,-99.000
1964-12-04,1.188,0.799,0.854,0.810,1.283,1.000,-99.000,-99.000,-99.000
1964-12-05,1.089,0.799,0.819,0.814,1.280,0.957,-99.000,-99.000,-99.000
1964-12-06,0.999,0.812,0.784,0.810,1.280,0.900,-99.000,-99.000,-99.000
1964-12-07,0.921,0.812,0.722,0.780,1.283,0.861,-99.000,-99.000,-99.000
1964-12-08,0.863,0.793,0.677,0.744,1.250,0.803,-99.000,-99.000,-99.000
1964-12-09,0.828,0.747,0.633,0.696,1.194,0.767,-99.000,-99.000,-99.000
1964-12-10,0.780,0.713,0.578,0.659,1.146,0.715,-99.000,-99.000,-99.000
1964-12-11,0.774,0.726,0.570,0.658,1.123,0.698,-99.000,-99.000,-99.000
1964-12-12,1.528,1.811,1.734,1.461,2.613,1.935,-99.000,-99.000,-99.000
1964-12-13,1.392,1.594,1.518,1.478,2.092,1.575,-99.000,-99.000,-99.000
1964-12-14,1.214,1.272,1.193,1.173,1.677,1.307,-99.000,-99.000,-99.000
1964-12-15,1.063,1.051,0.980,0.955,1.421,1.074,-99.000,-99.000,-99.000
1964-12-16,0.892,0.850,0.781,0.787,1.205,0.879,-99.000,-99.000,-99.000
1964-12-17,0.816,0.771,0.681,0.708,1.128,0.798,-99.000,-99.000,-99.000
1964-12-18,0.764,0.692,0.615,0.663,1.063,0.742,-99.000,-99.000,-99.000
1964-12-19,0.687,0.600,0.558,0.631,0.971,0.650,-99.000,-99.000,-99.000
1964-12-20,0.630,0.573,0.507,0.587,0.898,0.636,-99.000,-99.000,-99.000
1964-12-21,0.601,0.553,0.471,0.573,0.834,0.587,-99.000,-99.000,-99.000
1964-12-22,0.590,0.541,0.461,0.588,0.830,0.516,-99.000,-99.000,-99.000
1964-12-23,0.588,0.541,0.460,0.617,0.830,0.478,-99.000,-99.000,-99.000
1964-12-24,0.625,0.584,0.498,0.685,0.941,0.604,-99.000,-99.000,-99.000
1964-12-25,5.003,5.128,3.765,5.083,5.418,6.070,-99.000,-99.000,-99.000
1964-12-26,21.931,24.275,17.661,19.239,17.993,22.292,-99.000,-99.000,-99.000
1964-12-27,16.638,15.609,15.339,16.154,14.018,15.138,-99.000,-99.000,-99.000
1964-12-28,5.679,6.018,5.783,6.421,6.038,5.662,-99.000,-99.000,-99.000
1964-12-29,3.406,3.602,3.426,3.732,3.805,3.187,-99.000,-99.000,-99.000
1964-12-30,2.667,2.708,2.556,2.742,3.118,2.519,-99.000,-99.000,-99.000
1964-12-31,2.580,2.658,2.463,2.894,3.143,2.381,-99.000,-99.000,-99.000
1965-01-01,2.039,2.087,1.807,2.231,2.158,1.718,8.671,-99.000,-99.000
1965-01-02,1.700,1.705,1.574,1.715,1.864,1.530,1.866,-99.000,-99.000
1965-01-03,1.416,1.358,1.369,1.286,1.850,1.441,1.415,-99.000,-99.000
1965-01-04,1.186,1.117,1.165,1.017,1.810,1.341,1.091,-99.000,-99.000
1965-01-05,1.069,1.064,1.013,0.973,1.657,1.181,0.953,-99.000,-99.000
1965-01-06,0.988,1.037,0.905,0.956,1.538,1.039,0.971,-99.000,-99.000
1965-01-07,0.913,0.954,0.795,0.949,1.377,0.919,2.804,-99.000,-99.000
1965-01-08,0.847,0.885,0.741,0.948,1.342,0.870,4.974,-99.000,-99.000
1965-01-09,1.488,1.851,1.767,2.448,2.827,2.091,1.881,-99.000,-99.000
1965-01-10,1.224,1.632,1.432,1.527,2.011,1.532,0.937,-99.000,-99.000
1965-01-11,1.055,1.223,1.113,1.202,1.620,1.176,0.855,-99.000,-99.000
1965-01-12,0.923,1.035,0.935,1.083,1.438,1.014,0.791,-99.000,-99.000
1965-01-13,0.855,0.925,0.825,1.007,1.333,0.922,0.728,-99.000,-99.000
1965-01-14,0.797,0.847,0.771,0.946,1.266,0.871,0.672,-99.000,-99.000
1965-01-15,0.759,0.765,0.698,0.861,1.136,0.788,0.618,-99.000,-99.000
1965-01-16,0.685,0.687,0.641,0.789,1.056,0.716,0.564,-99.000,-99.000
1965-01-17,0.616,0.637,0.586,0.724,0.988,0.654,0.515,-99.000,-99.000
1965-01-18,0.568,0.577,0.533,0.663,0.903,0.596,0.466,-99.000,-99.000
1965-01-19,0.513,0.517,0.495,0.612,0.837,0.562,0.425,-99.000,-99.000
1965-01-20,0.488,0.506,0.477,0.594,0.805,0.538,0.411,-99.000,-99.000
1965-01-21,0.457,0.504,0.461,0.596,0.770,0.540,0.395,-99.000,-99.000
1965-01-22,0.421,0.495,0.451,0.585,0.793,0.534,0.382,-99.000,-99.000
1965-01-23,0.386,0.487,0.444,0.583,0.786,0.533,0.364,-99.000,-99.000
1965-01-24,0.370,0.480,0.438,0.583,0.774,0.527,0.348,-99.000,-99.000
1965-01-25,0.414,0.470,0.430,0.581,0.801,0.518,0.344,-99.000,-99.000
1965-01-26,0.419,0.456,0.389,0.565,0.774,0.489,0.340,-99.000,-99.000
1965-01-27,0.425,0.472,0.382,0.542,0.792,0.466,0.336,-99.000,-99.000
1965-01-28,0.416,0.465,0.366,0.526,0.784,0.447,0.331,-99.000,-99.000
1965-01-29,0.402,0.441,0.358,0.517,0.768,0.425,0.315,-99.000,-99.000
1965-01-30,0.380,0.427,0.356,0.500,0.745,0.416,0.302,-99.000,-99.000
1965-01-31,0.370,0.405,0.343,0.469,0.729,0.411,0.288,-99.000,-99.000
1965-02-01,0.341,0.386,0.346,0.455,0.689,0.411,0.274,-99.000,-99.000
1965-02-02,0.342,0.364,0.353,0.453,0.677,0.425,0.272,-99.000,-99.000
1965-02-03,0.342,0.342,0.337,0.446,0.670,0.416,0.271,-99.000,-99.000
1965-02-04,0.336,0.328,0.324,0.431,0.664,0.403,0.262,-99.000,-99.000
1965-02-05,0.327,0.312,0.311,0.413,0.640,0.382,0.248,-99.000,-99.000
1965-02-06,0.327,0.296,0.302,0.399,0.636,0.380,0.240,-99.000,-99.000
1965-02-07,0.443,0.314,0.298,0.404,0.666,0.383,0.236,-99.000,-99.000
1965-02-08,3.188,4.940,4.826,5.212,7.019,4.739,3.276,-99.000,-99.000
1965-02-09,2.775,3.937,3.464,3.837,4.022,3.535,3.095,-99.000,-99.000
1965-02-10,1.969,2.160,1.890,2.307,2.291,1.979,1.650,-99.000,-99.000
1965-02-11,1.663,1.662,1.468,1.909,1.854,1.570,1.248,-99.000,-99.000
1965-02-12,1.477,1.497,1.261,1.575,1.663,1.326,1.058,-99.000,-99.000
1965-02-13,1.253,1.237,1.111,1.273,1.450,1.161,0.937,-99.000,-99.000
1965-02-14,1.072,1.056,0.945,1.013,1.292,1.020,0.781,-99.000,-99.000
1965-02-15,0.928,0.954,0.858,0.834,1.199,0.906,0.664,-99.000,-99.000
1965-02-16,0.834,0.912,0.809,0.813,1.190,0.865,0.650,-99.000,-99.000
1965-02-17,0.765,0.842,0.747,0.765,1.051,0.816,0.653,-99.000,-99.000
1965-02-18,0.744,0.807,0.726,0.744,1.026,0.779,0.645,-99.000,-99.000
1965-02-19,0.687,0.756,0.694,0.738,1.038,0.744,0.620,-99.000,-99.000
1965-02-20,0.613,0.682,0.629,0.734,0.955,0.730,0.579,-99.000,-99.000
1965-02-21,0.615,0.650,0.588,0.698,0.927,0.665,0.544,-99.000,-99.000
1965-02-22,0.608,0.623,0.582,0.657,0.917,0.636,0.528,-99.000,-99.000
1965-02-23,0.562,0.570,0.517,0.619,0.850,0.586,0.478,-99.000,-99.000
1965-02-24,0.540,0.536,0.491,0.585,0.824,0.565,0.465,-99.000,-99.000
1965-02-25,0.985,1.081,0.934,1.133,1.718,1.237,1.135,-99.000,-99.000
1965-02-26,1.537,2.034,1.737,2.133,2.725,1.939,1.864,-99.000,-99.000
1965-02-27,1.011,1.127,0.998,1.254,1.473,1.084,1.035,-99.000,-99.000
1965-02-28,0.853,0.919,0.836,1.001,1.223,0.879,0.842,-99.000,-99.000
1965-03-01,0.778,0.838,0.696,0.785,1.086,0.779,0.734,-99.000,-99.000
1965-03-02,0.862,0.940,0.781,0.780,1.198,0.841,0.676,-99.000,-99.000
1965-03-03,1.428,1.747,1.422,1.415,2.290,1.451,0.689,-99.000,-99.000
1965-03-04,2.770,3.578,2.655,3.084,3.416,2.795,0.776,-99.000,-99.000
1965-03-05,3.117,3.770,2.668,3.152,3.081,2.745,0.825,-99.000,-99.000
1965-03-06,2.847,2.930,2.154,2.737,2.611,2.369,0.830,-99.000,-99.000
1965-03-07,2.849,2.660,2.083,2.569,2.215,2.359,0.815,-99.000,-99.000
1965-03-08,2.967,3.266,2.406,2.890,2.869,2.278,0.827,-99.000,-99.000
1965-03-09,3.168,3.336,2.424,2.774,2.683,2.139,0.762,-99.000,-99.000
1965-03-10,2.314,2.370,1.830,2.012,2.128,1.693,0.699,-99.000,-99.000
1965-03-11,1.905,1.915,1.550,1.673,1.858,1.452,0.666,-99.000,-99.000
1965-03-12,1.702,1.717,1.380,1.501,1.749,1.325,0.627,-99.000,-99.000
1965-03-13,1.602,1.569,1.247,1.359,1.668,1.224,0.613,-99.000,-99.000
1965-03-14,1.475,1.424,1.152,1.230,1.578,1.154,0.582,-99.000,-99.000
1965-03-15,1.366,1.304,1.076,1.111,1.469,1.076,0.561,-99.000,-99.000
1965-03-16,1.323,1.281,1.033,1.044,1.434,1.040,0.535,-99.000,-99.000
1965-03-17,1.318,1.312,1.003,1.012,1.414,1.008,0.509,-99.000,-99.000
1965-03-18,1.387,1.517,1.011,0.820,1.429,1.027,0.494,-99.000,-99.000
1965-03-19,1.287,1.229,0.936,0.751,1.371,0.956,0.472,-99.000,-99.000
1965-03-20,1.169,1.120,0.862,0.916,1.264,0.878,0.458,-99.000,-99.000
1965-03-21,1.076,1.051,0.810,0.893,1.202,0.826,0.446,-99.000,-99.000
1965-03-22,1.001,0.934,0.739,0.850,1.118,0.767,0.425,-99.000,-99.000
1965-03-23,0.959,0.897,0.699,0.823,1.118,0.753,0.424,-99.000,-99.000
1965-03-24,0.888,0.851,0.656,0.804,1.080,0.704,0.401,-99.000,-99.000
1965-03-25,0.861,0.803,0.625,0.778,1.029,0.670,0.385,-99.000,-99.000
1965-03-26,0.826,0.800,0.616,0.761,1.026,0.668,0.386,-99.000,-99.000
1965-03-27,0.792,0.745,0.602,0.740,1.007,0.651,0.382,-99.000,-99.000
1965-03-28,0.758,0.753,0.548,0.720,0.945,0.595,0.362,-99.000,-99.000
1965-03-29,0.740,0.717,0.523,0.680,0.914,0.579,0.356,-99.000,-99.000
1965-03-30,0.670,0.670,0.503,0.672,0.907,0.566,0.353,-99.000,-99.000
1965-03-31,0.669,0.650,0.495,0.667,0.867,0.527,0.359,-99.000,-99.000
1965-04-01,0.608,0.630,0.482,0.663,0.849,0.507,-99.000,-99.000,-99.000
1965-04-02,0.598,0.616,0.472,0.684,0.866,0.517,-99.000,-99.000,-99.000
1965-04-03,0.665,0.662,0.483,0.686,0.878,0.525,-99.000,-99.000,-99.000
1965-04-04,0.845,0.953,0.571,0.762,1.079,0.611,-99.000,-99.000,-99.000
1965-04-05,1.285,1.640,0.915,1.198,1.551,0.935,-99.000,-99.000,-99.000
1965-04-06,3.239,3.898,2.299,2.620,3.177,2.046,-99.000,-99.000,-99.000
